review,rating,
"harga nya terjangkau bgt dan gmpang bgt dicari, tekstur ringan tapi aku kebetulan dapet yg warnanya agak putih kekuning2an dan baunya aneh bgt, tp setelah itu beli lg dan gak kayak gitu, overall bagus bgt",4,
"Baru pertama coba produk ini karena lg promo, ternyata ga cocok dimuka aku, greasy and sticky banget. Wanginya so far gak mengganggu. Sekarang masih ngabisin aja sih, karena jarang kepake. Still finding sunscreen that fit to my skin",3,
"Ringan bgt di wajah huhu. Gak ninggalin whitecast sama sekali. Berasa pake gel doang. Di muka aku cocok2 aja, dan mau repurchase lagi pastinya. Bersyukur banget punya wajah yang dipakein produk murah aja cocok.",5,
kagak cocok di aku... awal pakai nggak lama timbul bintik2 besoknya dipake lagi timbul lagi.. terus coba berinti kan nah selang beberapa hari dicoba lagi.. eh beneran nambah parah bintik2nya di aku.. berarti emang nggak cocok.. 😂 padahal ngarep bgt cocok karna harganya murah dan gampang didapetin...,2,
"Beli ini karna kata temen aku bagus banget dan harganya juga ga pricy ya, pakai ini beneren bikin muka aku jadi kayak banjir gitu tpi untungnya sih dia cepet resapnya. Nah di akunya ga coock jdi sering banget timbul jerawat dan buat kusam. Ga reprchase deh.",3,
"First time coba ini, sedikit kaget. Soalnya muka aku jadi basah berair gitu. Aku pikir karena moist belum meresap, besoknya aku coba saat moist udah meresap. Tapi tetep sama. Btw, beli ini karena sunscreen yang lama habis di store.",3,
"Sunscreen ini ringan dipake, tapi di sebagian orang bilang bikin beruntusan , untungnya di aku nggak sih, ini sunscreen yang pertama aku cobain selama aku makeup. Sunscreen ini lumayan cepet meresap dan ga bikin keliatan berminyak dan tahan lama kok, tapi tetep jangaan lupa reapply sunscreen ",4,
"1. teksturnya tuh agak lengket ya dikulitku 2. aku skin typenya kering tapi pake ini mendadak berminyak banget dan wajah aku jadi kusam, padahal pakai sunscreen merk lain gak bikin kulit aku berminyak separah pakai product ini. Tapi adek aku pakai ini so far aman aman aja ngga ada kendala sih",3,
"awalnya ragu tapi karena banyak yang pakai dan cocok untuk kulitnya yang berminyak. aku coba juga! Alhamdulillah cocok! nggak bikin breakout dan jerawatan. seneng nemu yg lebih murah dari yang biasa ku beli (skin akwah) oh iya, kalau pake ini tok pas pagi jadi kayak glowing gitu

",4,
"sunscreen ini bagus ngga bikin lengket di muka karena emang teksturnya watery, tapi agak tricky dan bisa bikin kusam, tapi produk ini alcoholnya kerasa banget( kurang tau sih apakah skrg udah ganti formula) karena aku pake juga udah bbrp bulan yang lalu",3,
"sunscreen pertama gue, nyoba krna byk yg bilang bagus. sayangnya di gue engga huu. malah muncul reaksi alergi :( gatau kok bisa, org"" biasanya jerawatan klo ga cocok. di gue jadi reaksi alergi. langsung kasih ke temen. repurchase? ofc no.",1,
"Waktu itu, aku pake produk ini karena temen"" aku pada make kan.. trs aku cobain. Ternyata di aku efeknya nggak terlalu bagus karena muncul jerawat-jerawat kecil atau pasir biasa aku nyebutnya selain itu, kadang rada lengket dikulit... Trs akhirnya aku cari lagi produk yang alhamdulillah nya sesuai dan aku pake sampe saat ini.",3,
"aku kira ini buat oily face karena rata rata kulit remaja itukan oily or combination dan juga produk emina diformulakan buat remaja , nah aku make ini muka ku udh ngalahin ladang minyak dan aku ga suka banget sama baunya pokoknya engga bgt deh....",1,
"bagus ga bikin white cast dimuka,trs cepet menyerap,cuman lama kelamaan siangnya bikin oily gitu jadi cukup terganggu sih cuman harganya worth it banget ,murce jadi wajib coba deh apalagi anak smp&sma ini ramah dikantong pelajar ",4,
"Sunscreen ini murah banget makanya pas liat langsung beli karena penasaran aja siapa tau bagus. Pas coba ternyata teksturnya lumayan cair, warnanya agak kuning, terus wanginya agak strong citrus gitu. Pas dipakai lumayan nyaman sih cuma emang gak yang sebagus itu juga karena dia rada bikin muka oily. Tapi bener bener worth the price",4,
"waktunya saya bernostalgia... ketika saya kelas 8, saya mulai belajar mengenal skincare, tahapan skincare yang paling penting adalah sunscreen, sebagai pemula saya banyak menggali informasi tentang produk sunscreen khusus untuk pemula, dan ga sedikit loh yang merekomendasikan ini😅karena harganya yang bagi saya cukup murah untuk pelajar dan mudah sekali untuk mendapatkannya, saya biasanya beli ini di guardian, bahkan di alfamart atau indomaret ada loh... “pro” per-skincare-an pun ternyata masih mempercayai si emina ini untuk menjadi daily sunscreen nya... bagi saya, karena kulit saya oily dan benar benar oily parah, saya kurang suka dengan sunscreen ini karena membuat muka saya terlihat kusam, bahkan di jam 10 pagi ketika sedang bersekolah muka saya sudah bisa menghasilkan banyak minyak karena pake sunscreen ini, jadi harus sedia oil control setiap hari😅teksturnya ini seperti cream dan kurang cocok sih dipake untuk oily skin, emina ini bagi saya kurang cepat meresap ke kulit, dia butuh waktu lumayan lama buat bener-bener meresap ke kulit, apalagi duluketika saya ingin solat duha disekolah sekitar pukul 7 (pakai sunscreen ini jam 6 pagi) kulit muka saya langsung licin sehabis wudhu karena si sunscreen ini ternyata belum menyerap secara sempurna dikulit saya😅 sekarang saya sudah memakai sunscreen dari skinaqua, tapi bagi pemula dalam dunia skincare, emina ini not bad lhaa💯",3,
"suncreen yg murce untuk pelajar. sangat ringan, aku merasa ini bisa ngelembapin muka. tapi lama kelamaan bisa buat muka berminyak sih, gak tau ya, tapi aku merasa gitu. bentuk nya seperti lotion gitu.

",4,
"Harganya cukup pas yaa di kantong pelajar. Wanginya lumayan. Teksturnya agak cair gitu.. cuma ini ada whitecast nyaa. Dan kalo keringetan tuh kadang putih putih di muka. Ngelembabin sih iya, cuma jadi kaya bedak luntur gitu kalo udah keringetan. Tapi overall produk ini bagus sihh",4,
"aku gak suka sama baunya, kayak jeruk atau apa gitu, aku sensitive banget orangnya kalau masalah perbauan, ini sunscreen pertama aku ke aku hasilnya matte aku suka, tapi gak aku pakai sampai habis karena ini bikin kulitku kusam, waktu itu digantiin sama temen katanya cocok",3,
"my fav sunscreen💖 cocok bgt ini sama remaja harga nya jg gak gitu mahal aku udah repurchase ini 2x bener bener suka pokoknyaa,gak lengket di muka,wangi nya juga gak nyengat sama sekali.sunscreen ini penting bgt di pake, buat yg masih anak sekolahan yg pgn beli sunscreen mungkin bisa coba dari emina ini,packaging nya jg imut bgt khas remaja bgt",5,
"beli ini karena temen-temen juga pada make. teksturnya creamy ringan gitu, baunya juga nggak terlalu nyengat. pas di aplikasiin di wajah agak lengket sih, tapi beberapa menit setelah itu udah enggak. produk ini recommended menurut aku, bener"" protect kulit dari sinar matahari",4,
"aku cobain pake produk ini karena aku liat reviewnya bagus dan katanya ringan cuman, setelah pemakaian produk ini ternyata ga cocok dikulit aku dan membuat kulitku jadi jerawatan dan menurutku wanginya aneh sih",3,
"Aku make ini sejak tahun 2015 dong. Ringan baunya ga menyengat dan tentu murce gampang didapat dimana mana. Product emang cocok buat aku sejauh ini krn teksturnya ga berat even ini sun protector dan gampang meresap. Aku selalu make sebelum pake pelembab or foundie. Cocoklah buat daily. Tapi jangan dipake ke pantai atau buat demo, belum se strong itu. Repurchased !",4,
"menurut gw gk bgt di muka gw...karena gw gk suka baunya,di muka gw bikin jerawatan dan bruntusan gw makin keliatan.....bapak gw sampe bilang gw kucel dan kusam bgt😂 jdi gw gk ada niatan beli... untungnya w nyoba punya temen w dulu",1,
"Mudah didapat, murah lagi. Penyelamat banget sih disaat aku lagi bingung nyari sunscreen yang cocok di dompet pelajar dan nemu ini. Cepet-cepet beli dan lumayanlah gak bikin breakout dimukaku yg kebilang sensitif ini. Suka sama terkturnya yang ringan banget tapi sayangnya di aku di tuh bikin muka becek berminyak gitu pas tengah hari. But its ok i still luv you.",5,
"Sukaaa, tapi emang buat yang kringetan ini tuh bikin whitecast. Aku cocok pake produk ini di banding sebelah, soalnya aku ga jerawatan pake ini. Cuman kalo udah lama jadi berminyak muka, mingkin karna kulitku cenderung normal to oily kali ya hehe",4,
Isinya banyak dan juga murah sangat bersahabat dengan kantong mahasiswa atau pelajar gitu. Hemat 🤣. Wanginya enak juga ringan gak menyengat. Cuman mungkin minusnya lama menyerap kemuka dan kadang ada yang nyisa gitu. Lama banget ini produk habisnya.,4,
"aku udah pake sunscreen ini sekitar 3 tahun. ini adalah sunscreen pertama yang aku coba, dan aku bener"" suka bangettt karna harganya yang ramah bagi kantong pelajar kaya aku. dikulitku tidak menimbulkan efek jerawat dan bakalan terus pakai produk ini",5,
oke sih cuma agak grisi gitu kalo di kulit aku. padahal dia mah ringan sebenarnya kalo di pake. mayan lembab juga lho trus harganya terjangkau dan mudah di beli dimana2. cocok ajah sih kalo di pake buat tiap hari apa lagi kalo ga banyak aktifitas di bawah matahari langsung.,4,
ini sunblock pertama aku😊baunya itu enak banget dia gak bikin wajah kita kusam gak kayak produk sebelah(bukan aku ngejelekin produk itu ya😊)pokoknya the best aku suka bangett dengan produk inii dia gak terlalu cair dn kental,4,
"lumayan enak dipake, teksturnya agak cair sih, tapi lumayan lama nunggu keringnya, harganya terjangkau banget buat seukuran mahasiswa,awet juga, cocok buat dipake sehari-hari, udah pake produk ini dari lama dan belum ganti",4,
"Aku enggak cocok karena product ini membuat muka aku jadi beruntusan dan super oily dan terdapai whitecast nya, jadi aku tidak menyarankan untuk tipe kulit seperti aku yang Oily dan wangi nya juga aku terganggu banget karena kurang nyaman. Dengan harga terbilang murah lumayan bagus dengan packaging yang lucu.",3,
"Aku enggak cocok karena product ini membuat muka aku jadi beruntusan dan super oily dan terdapai whitecast nya, jadi aku tidak menyarankan untuk tipe kulit seperti aku yang Oily dan wangi nya juga aku terganggu banget karena kurang nyaman. Dengan harga terbilang murah lumayan bagus dengan packaging yang lucu.",3,
"Aku pakai ini udah lumayan lama yaaa,dia harganya terjangkau banget buat pelajar apalagi ini produk lokal,hasilnya tidak mengecewakan dia bakalan ngelembapinn banget di wajahhh berasa nutupin noda noda dosaa juga hahaha,mencerahkan muka jugaa,tp lama kelamaan di aku produk ini bikin gatel gatel gitu,akhirnya akupun ganti.",5,
"Gaenak banget dipakenya, ada whitecastnya terus semakin lama dipakai ngebuat wajah kusem, padahal harganya masuk banget huat kantong pelajar tapi apadaya kalo gacocok:( spfnya juga kurang nampol, trs kalo pakai ini harus reapply berkali-kali",3,
"awalnya nyoba beli krn diracunin sepupu, terus ternyata baunya enak bgt lucu dan murah! oh terus teksturnya juga enak gitu ngga thick banget yg bikin lengket dan berat, lebih ke watery gt jd enak dipakenya. tapi kalo udah siang2 dan udah keringetan banget gt, muka ku jd keliatan lebih kusam dan minyaknya jadi banyak bgt sampe muka rasanya berat. akhirnya harus mencoba melepaskan, karena bikin ngga nyaman kalo udah keringetan",3,
"Produk ini di aku cocok aja sih, cuma ga tau kenapa lama-lama ngeliat wajah aku terutama pipi dekat area hidung keliatan banget kalo pori-pori aku jadi tambah besar :( mungkin ada yg ga cocok bahannya di kulit aku",3,
"Awalnya nyobain ini karena rekomendasi dari kakakku. Pas coba beli aku suka sama teksturnya yg lembut dan ngga lengket. Cepet banget meresapnya di kulitku dan aromanya soft. Harganya terjangkau dengan SPF 30+ dan isi yg lumayan banyak. Next, aku pasti akan beli produk ini lagi",5,
"Suka banget sama teksturnya yang gampang meresap, wanginya enak banget ga ganggu sama sekali menurut aku, trus enteng gtuu.. ihh sukaa, harganya juga ga nguras bgy dikantong. Jadi bener-benr cocok deh buat remaja

",5,
"setiap hari ini tuh wajib banget dipake!! sesudah pakai day cream/aloe vera gel, aku selalu pakai ini.. dan hasilnya sih muka aku nya aman bgt terlindungi dari sinar langsung matahari ya.. harganya pun affordable banget+wangi citrus2 gitu,,",5,
"di kulit aku yg combi normal to oily ini buat mukaku jadi kilang minyak tapi pas di set sama bedak jadi gapapa, pas awal pake muka aku jadi beruntusan trus rada kusam tapi skrg ga lagi, jadi harus sabar kalo mau cocokkan hehehe harganya juga affordable, kalo mau kasih saran buat yg mukanya oily mngkin boleh cari sunscreen lain^^",4,
"di aku kurang cocok.. muka ku bruntusan pas make ini, padahal harganya udah cocok hahahaha menangis😂😂 jadi sisanya aku pake buat badan aja daripada sayang sayang🤣 tapi kalo yg cocok pasti bagus banget nih, ringan juga dipakenya trs engga yang berminyak gitu pas kena matahari",3,
hate realtionship sama sunscreen ini karena harganya murah tapi alkoholnya kenceng banget kadang agak perih pas diaplikasiin di wajah kalo pake makeup harus benar2 terserap baru pake make up soalnya kalo gak nanti bakal kayak daki kegeser gitu,3,
"pertama kali beli sunscreen ya emina inii karena harganya yang murah di kantong pelajar hihi. menurut aku tekstul sunscreen ini memudahkan aku dalam pemakaiannya dan yang buat aku seneng, sunscreen ini mudah menyerap jadi kulit wajah ga terasa berminyak",4,
"sunscreen pertama aku, & aku juga pertama kali pakai sunscreen, yg aku suka dy tekstur nya lembut, gampang buat di ratain & yg paling penting dy enggak ngasih warna di kulit, dan pas di aplikasikan ke wajah rasanya dingin jadi aku suka banget",4,
"sunscreen pertama yang pertama kali aku beli juga pas pertama kali ngenal skincare, ga bikin berminyak dikulit aku, gaada whitecast juga, tapi gatau kenapa pas awal-awal pake di bagian pipi aku selalu merah merah gitu, tapi aku suka sih sama efek glass skinnya.",4,
"Sunscreen kedua ku setelah skin aqua, menurutku sunscreen ini tekstur nya padet karena biasanya aku pake skin aqua terus berminyak lengket gitu kalau ga ditimpa bedak. Tapi ini worth it banget sama harganya yang pas di kantong mahasiswa kek aku",4,
"alkohol produk ini paling mencolok setelah ku pake. dia bikin kulit ku jadi berat banget rasanya, dan berminyak. padahal dari segi harga dan isi ini sih murah banget ya. cuma 30rban, udah dapat satu tube sunscreen. cuma sayangnya ga cocok buatku",3,
Yang kusuka dr produk ini tuh packagingya sih. Kalau sun screennya sendiri sih enk. Gampang nyerep trs teksturnya agak cair gitu. Sayangnya sun screen ini g bs bener2 ngeprotect dr sinar matahari. Jadi kulitku jd belang pdhl udh diaplikasiin setiap 5 jm sekali. Tp kalu cmn buat d dalem ruangan sih recommended bgt.,4,
"Cukup ringan tapi melembabkan. Gak meninggalkan whitecast juga jadi gak terlalu mengganggu. Spf 30 tapi lumayan juga performanya, asal rajin ditouch up. Harganya juga murah dan bisa didapetin dimana aja. Aku biasa pake kalo keluar pagi atau sore disaat matahari gak terlalu panas",3,
"Ini sunscreen pertama ku sih, udh repurchase 2 kali, aku makenya dikit2 aja yang penting rata di seluruh muka dan leher, soalnya kalo kebanyakan suka jerawatan hehe. Tp yaa overall sih bagus, ga ada efek buruk di muka kuu",4,
"aku pake sunscreen ini pas aku lgi dlam fase pencarian sunscreen yg murah tpi cocok da bgus wkwk, dan ketemu la emina ini sempet ragu sih tpi akhirnya beli jg karna aku emng suka produk emina. pertma dri aroma nya aku kurang suka kek aroma santan gitu, trs teksturnya sih gk mslh tpi pas udh diaplikasi i ke muka ya dia bikin wajahku kusam gktau kenpa pdhl sunscreen kan berfungsi melindungi kulit biar gk kusam, tpi si emina ini malah sebaliknya, jd aku kecewa deh pdhl aku suka bngett sma harganya yg terjangkau dan mudah ditemukan, tpi syg dia gk cocok buat wajahku yg berminyak ini dan tmbh kusam deh, akhirnya aku menjelajah lagi untuk mencari sunscreen yg cocok. heheh

",4,
"sunscreen pertama aku sih ini... tapi sayangnya sudah mau habis TT. ini baunya enak banget sumpah, aku malah keinget makanan XD. ini juga bikin lembab soalnya ada aloe veranya, makin suka sama sunscreen ini, luvv",5,
"pake ini bagus bagus aja sih, tapi bener bener minyak banget dan ga terlalu tahan lama di aku, gimana ya biar sunscreen ini lebih enak di aku juga masih bingung hehe, harganya murce banget buat kantong anak sekolahan kaya aku, dan udah mudah di carinya",4,
